id,ra,dec,sky_zone,object_type
17185,194.4057988983,46.2898648437,A,STAR
1557,132.6952587862,11.8979393306,B,STAR
10636,148.1065945053,34.9088107459,D,GALAXY
1642,152.9315046292,55.3456373783,D,STAR
3286,18.5516821868,14.8446423448,J,STAR
12674,208.195247143,25.3290089246,I,GALAXY
17278,227.8134646497,61.072715743,I,GALAXY
5585,144.7093354105,56.7264151846,D,GALAXY
17859,199.524043852,3.1635232054,F,GALAXY
4830,193.8802988972,4.1623070171,F,GALAXY
7250,,34.3804568971,I,GALAXY
17508,141.1491646185,1.1087012382,B,QUASAR
2048,204.3068212628,9.9018940963,F,STAR
7555,224.9613975878,21.478179492,E,GALAXY
10363,13.7482667263,2.0945933029,J,QUASAR
14339,135.5174727867,31.4677265418,D,STAR
2243,255.2999421423,38.8099377991,G,STAR
11121,143.9901582077,51.5962985108,D,GALAXY
14198,222.8266123105,59.9651151374,I,STAR
17391,193.2370677386,59.0958295045,A,STAR
1591,235.0070657346,54.0989407198,G,GALAXY
10712,221.6590129196,34.1499006504,I,GALAXY
656,222.184598162,41.1136559919,I,GALAXY
11284,138.1712666824,31.6118446711,D,GALAXY
13360,227.9473087478,23.4343070576,E,GALAXY
12292,342.3781279379,-0.9195625318,C,STAR
1690,225.4545654055,0.0565370486,E,GALAXY
9305,203.3272039134,47.0409847129,I,GALAXY
6776,344.29816637,27.0846668743,C,STAR
158,214.1360944215,23.9080247918,E,QUASAR
1603,,-8.0970870085,C,GALAXY
213,151.9516955595,38.5336816268,D,QUASAR
5754,64.8684802059,27.6773730326,J,STAR
475,120.4942297857,30.9020445339,H,GALAXY
16037,46.1490209087,-7.618086776,J,QUASAR
9417,253.2969851313,23.9651342727,G,GALAXY
328,163.1114042582,13.3842664264,F,STAR
3285,219.6701185694,32.5706434149,I,QUASAR
7966,275.9770028872,64.2888826467,G,STAR
17828,197.6502698711,-2.2972065396,F,GALAXY
2841,243.8649236723,30.2071784854,G,STAR
15171,242.7171313721,21.188632485,E,GALAXY
10681,148.3040580747,59.0568620766,D,STAR
4903,230.3922212219,4.0671483553,E,GALAXY
9468,,-9.975946942,J,STAR
15252,278.8658229647,63.1630047251,G,STAR
9661,101.9100735863,0.4758238103,B,STAR
2460,226.7695478827,42.1834476159,I,GALAXY
14056,150.5037017963,55.1244796737,D,GALAXY
12045,233.5909907082,1.7683581315,E,QUASAR
8832,119.247126285,23.1116332826,H,STAR
11045,158.2866193099,22.7586779947,D,GALAXY
9043,146.9181216598,34.9470813407,D,GALAXY
1181,168.7025364961,13.9656559627,F,GALAXY
15034,124.2287175944,36.7377260912,H,STAR
8002,210.3076627946,53.4505026027,I,GALAXY
17210,33.1982275774,27.8074872707,J,GALAXY
5897,124.9268965617,56.5927565607,H,GALAXY
8092,64.1011615611,24.9723794088,J,STAR
2259,22.6084798952,38.3405046667,J,STAR
1399,228.6944701338,15.5852215651,E,GALAXY
5616,223.0548788017,50.4030352857,I,GALAXY
11829,254.8836365371,32.0335304994,G,QUASAR
11003,215.8469184576,23.2540866694,E,GALAXY
8034,167.1653469275,55.689707027,A,QUASAR
16402,189.5926490169,51.1150208095,A,QUASAR
5430,193.2687896043,59.8876980209,A,STAR
11046,195.9544289527,42.0628358368,I,QUASAR
12240,198.9956888085,33.0177584844,I,GALAXY
17271,249.4067766412,38.7475933001,G,GALAXY
12664,152.2159968585,20.8693530433,B,STAR
10943,137.5245919502,62.2166798187,D,GALAXY
12636,359.4480169301,28.4031993811,C,STAR
1737,227.3946455913,43.6353938688,I,STAR
14515,208.3557165689,39.1739575358,I,STAR
3471,243.456678138,31.0005455817,G,GALAXY
1538,139.4372474431,34.1568811208,D,GALAXY
3640,216.7825390137,38.277997385,I,STAR
16109,230.6721889374,9.3620046199,E,GALAXY
1217,214.988089616,14.8308359501,E,QUASAR
14926,188.4001973671,0.0623759508,F,STAR
15519,64.5230277933,27.7799240026,J,GALAXY
7051,27.8324935821,-9.8102455463,J,GALAXY
8899,210.6523542366,3.0118485955,E,GALAXY
8884,,13.4100793691,C,STAR
15733,174.27627409,7.4872400969,F,GALAXY
13336,169.4983428022,59.7673668297,A,STAR
12220,151.2076668942,37.3621321249,D,QUASAR
16587,194.2708967984,41.1114243364,I,QUASAR
11192,227.0467492317,2.1261565069,E,GALAXY
5320,204.8796931946,-1.0581368637,F,GALAXY
14585,218.6604558789,23.0786770712,E,GALAXY
15997,202.679330769,66.8956852499,I,GALAXY
17042,190.3074251529,59.4990557822,A,GALAXY
2261,146.5184548916,18.944755909,B,GALAXY
3522,173.2035146521,59.9006635393,A,STAR
6933,221.0944281677,41.6198220514,I,GALAXY
8726,187.3118646042,36.5894655856,A,GALAXY
7647,158.1686903228,38.8628005334,D,GALAXY
3970,180.1589872823,5.0065150563,F,STAR
10568,226.5923663835,10.2323067786,E,GALAXY
11060,311.2336513506,-6.7962854391,C,STAR
12381,238.5397644573,46.7610868144,G,GALAXY
5484,340.9774485305,30.5094288722,C,STAR
7792,159.4351745971,49.8398014515,D,GALAXY
7515,180.5326743141,38.6114760461,A,STAR
11885,209.1946473494,23.0051642608,I,GALAXY
12134,140.671282123,26.8024299468,B,STAR
8001,207.4953676579,38.6956767443,I,GALAXY
9115,81.9891317232,0.4806508803,J,STAR
14725,15.3830047379,19.1677061533,J,QUASAR
10331,213.8135253338,11.3120928538,E,GALAXY
3536,172.1530617278,64.475538141,A,STAR
4744,333.9728824437,9.5832991477,C,STAR
17589,217.1540862071,64.2325896906,I,GALAXY
8089,218.6463754228,9.8537249149,E,GALAXY
15744,191.1641297156,46.9006599877,A,GALAXY
5077,174.3421628433,42.1649512767,A,GALAXY
17866,82.6134603592,61.1265468049,H,STAR
4445,99.1352802285,84.39379134,H,STAR
13514,124.8572658867,15.6918061468,B,GALAXY
54,180.3560583689,-3.5334145937,F,GALAXY
16331,238.9342612354,26.7222383841,G,STAR
13588,154.1340673628,27.2467965228,D,STAR
7893,144.6737383353,2.9494267294,B,GALAXY
15719,196.0919968147,47.4265207642,I,QUASAR
13774,165.5361773073,29.0301734393,D,STAR
1835,163.1581327061,7.0282224771,F,GALAXY
15694,123.6747266127,30.1659428356,H,STAR
10098,183.9919350696,57.6850892865,A,GALAXY
10162,209.0623089941,66.4390157569,I,STAR
16475,129.0908113207,18.5940406752,B,GALAXY
4394,198.3147964665,33.8464803587,I,GALAXY
17606,184.2519776774,39.801604177,A,STAR
7925,234.6114309024,17.8648177285,E,GALAXY
3846,163.7928113741,49.3714875983,D,GALAXY
308,257.4746489476,56.9773145678,G,GALAXY
1601,327.8354893672,2.040496281,C,STAR
181,224.6967322652,15.9911279791,E,STAR
8600,210.6895198998,27.9466783562,I,GALAXY
16853,229.5292736424,54.4096525143,I,GALAXY
7252,23.8250764871,24.0150711091,J,STAR
10143,214.4294543365,26.902792496,I,GALAXY
16955,143.0751123345,14.1917023664,B,STAR
10484,,-2.2095510098,F,GALAXY
6843,261.8827398822,63.346739616,G,STAR
15960,227.5012765654,17.1326560707,E,QUASAR
15043,250.7019884221,36.1410298535,G,STAR
2146,255.7281291113,22.9300449397,G,GALAXY
14153,160.708187385,23.7054630085,D,STAR
16590,240.338702125,45.358060316,G,STAR
3327,183.2630847318,59.2762106454,A,GALAXY
5451,118.4103613148,50.773552136,H,GALAXY
3882,58.7769402795,-5.5581399285,J,STAR
8257,22.8894030407,39.4428901831,J,STAR
4118,235.1532955531,38.0345411249,G,GALAXY
16530,216.0332069159,56.2738531842,I,STAR
7308,215.6939118185,38.1486730573,I,GALAXY
11058,220.3623266193,18.6157180312,E,GALAXY
16988,259.7733479921,27.0911453825,G,STAR
1380,233.6172417986,11.2569280514,E,STAR
5809,215.7249890594,5.6633150621,E,GALAXY
2532,221.6185678629,35.7700129355,I,QUASAR
1043,238.5139493282,36.708700892,G,GALAXY
4836,242.5487120271,42.0296921168,G,GALAXY
10612,206.6262327849,3.7350148605,E,GALAXY
15195,253.5256968793,39.7798537738,G,GALAXY
4869,150.3683793004,7.0488094997,B,GALAXY
98,1.8662372475,5.9503839295,J,QUASAR
10460,46.8761004537,0.7634682308,J,STAR
16262,7.4570944163,-0.2446620915,J,STAR
8448,228.6598766153,38.4654142264,I,STAR
8102,146.3430762488,39.8643200686,D,GALAXY
8946,259.5921750624,56.1338011697,G,STAR
6644,132.83456752,2.8604289945,B,STAR
1053,222.9175080021,-1.1980954027,E,GALAXY
17243,157.8963893699,-0.9401298001,B,GALAXY
6280,210.424392478,-1.1036505463,E,GALAXY
3234,197.4824642015,33.609102451,I,GALAXY
16462,209.1290101033,66.487860088,I,STAR
1981,137.9533849386,41.4758008123,D,GALAXY
11604,123.7853492642,58.6824877908,H,GALAXY
11507,129.846807336,6.1663875356,B,QUASAR
1857,228.4451028248,4.2513979509,E,GALAXY
4814,120.2454128874,18.5411936531,B,GALAXY
14169,170.1786883329,41.1108548758,A,GALAXY
17175,99.5763322342,26.1243579896,H,STAR
14185,55.6745674098,-5.8484030689,J,GALAXY
8437,127.1488138605,11.2917721506,B,GALAXY
9338,236.4850739401,6.6800355964,E,QUASAR
11481,178.3751481022,-3.7144235326,F,GALAXY
429,19.8878508578,38.8179995367,J,STAR
15906,,56.6465719309,I,QUASAR
15422,133.259497642,55.5926028514,H,GALAXY
1345,126.7748271949,3.5342425293,B,GALAXY
9238,171.3289270478,-3.3543334014,F,QUASAR
11301,,33.6957964566,A,QUASAR
4849,131.8664815042,5.0528676554,B,GALAXY
8470,154.3312442432,36.6498094403,D,GALAXY
2508,106.225103901,40.0333055639,H,STAR
883,345.4593268616,0.8371965197,C,GALAXY
4440,161.3803854781,44.2889485474,D,STAR
8838,236.164589348,13.5189833938,E,GALAXY
6086,234.7268927385,29.7054999557,G,GALAXY
2645,198.6260053386,17.4180078267,F,GALAXY
10377,331.3357120157,20.4986177864,C,GALAXY
5265,165.7601285291,3.6467790222,F,QUASAR
13660,246.4944568804,27.4009215816,G,GALAXY
15558,256.8421242279,34.1085347571,G,GALAXY
7601,33.0884617129,27.3978186296,J,STAR
3452,125.2330713116,41.1343347966,H,GALAXY
12673,22.203633246,39.0885230109,J,STAR
11794,15.8220527508,-0.5536733081,J,GALAXY
16521,142.2963215973,52.9882947201,D,QUASAR
12154,30.0502327016,-0.4653101,J,QUASAR
4738,241.0585417836,5.9428294664,E,STAR
7886,349.6235617232,3.1198405672,C,STAR
5734,239.1542547445,41.8247108598,G,GALAXY
6380,250.009682564,43.6937347166,G,GALAXY
8607,197.1239013272,13.7740288554,F,GALAXY
4946,159.1475248767,7.3831345805,B,GALAXY
5197,152.5956606945,14.2169306509,B,QUASAR
11535,331.4164037077,-8.6314076778,C,STAR
13252,124.7471794218,31.76001085,H,GALAXY
6954,24.7127377234,16.7888737504,J,QUASAR
10468,238.1907012878,24.3307679872,E,GALAXY
10055,51.2475795852,0.9223237184,J,STAR
2877,159.0598525025,11.1256616749,B,GALAXY
14402,130.5601757545,36.1122366706,H,GALAXY
2574,228.4078667128,17.5707253422,E,GALAXY
1186,167.7021737905,2.4718194951,F,GALAXY
11637,131.3735213436,8.3038873689,B,STAR
5068,109.0444765927,39.5808192875,H,STAR
68,246.4262354804,63.1113406606,G,STAR
8955,285.4755900921,39.7543589832,G,STAR
13322,11.8430439813,-11.0649813894,J,GALAXY
17306,154.3519332582,56.3522754959,D,QUASAR
171,156.7359611146,20.0461842764,B,QUASAR
7885,47.8575276088,-8.0269530816,J,GALAXY
13977,143.1318914079,8.8436538336,B,STAR
13066,235.8570414147,14.1111493128,E,GALAXY
6406,238.5983340932,27.392957955,G,STAR
4456,145.8008838623,6.3022967742,B,GALAXY
2441,132.2218346678,53.9896275345,H,GALAXY
3103,28.5987007302,14.6597794674,J,GALAXY
6865,244.1913114433,15.5023017441,E,STAR
17455,189.4847837448,48.0279274699,A,GALAXY
4625,199.8580646573,41.8797423158,I,QUASAR
4631,144.0510028683,51.802854788,D,QUASAR
5283,221.3110449924,-1.1210255408,E,STAR
15081,212.5266062033,19.2241017041,E,GALAXY
8996,247.2773899901,12.0672045225,E,STAR
628,,3.6803575997,F,STAR
16839,118.3927152869,18.0878443065,B,STAR
14730,208.3164991957,24.5783203076,I,GALAXY
14418,240.5225986012,16.8142978226,E,GALAXY
9888,343.2794149173,-0.9522166178,C,GALAXY
1421,233.3717733076,0.3357656664,E,GALAXY
5214,199.0724948557,47.5763234635,I,QUASAR
491,179.8410415791,56.7794594756,A,GALAXY
13587,353.3578760189,6.8635345771,C,QUASAR
2868,278.1905839339,79.2892990363,G,STAR
17300,217.2865417047,36.9407057576,I,QUASAR
10440,215.106778067,2.7078473118,E,QUASAR
3150,233.7075819512,10.1814536747,E,GALAXY
4176,179.7915467152,-1.5539598286,F,GALAXY
10472,0.6169437013,0.1395472569,J,GALAXY
15723,121.9147368088,57.0325458364,H,STAR
7826,165.467611278,54.9582894716,A,STAR
1622,137.0568857721,26.700857833,B,GALAXY
10801,230.2009426157,15.5038036759,E,STAR
5655,21.477586345,-10.023450305,J,GALAXY
12706,17.5600660693,-0.9232098555,J,STAR
1858,155.6730302489,38.4515858617,D,GALAXY
7611,130.6215674583,35.5083125086,H,GALAXY
4378,126.1061015081,53.1935813721,H,QUASAR
10668,45.7641940643,-0.0351237415,J,STAR
319,9.029671814,0.0584656945,J,STAR
13434,213.1011745242,-0.7320150983,E,GALAXY
6366,119.9932901379,34.8264945465,H,GALAXY
5880,200.4033454067,-1.2045833878,F,STAR
17129,124.678542825,58.9611839747,H,GALAXY
9783,214.4051448902,64.4456373104,I,GALAXY
15392,195.0973467476,47.5015836645,A,STAR
16047,221.3063789318,-1.2004187068,E,STAR
6917,136.6584151808,63.5736112239,H,STAR
12998,14.3789936509,10.8004854959,J,QUASAR
16666,49.5073308611,41.5926931134,J,GALAXY
9896,129.0698449694,38.6743709628,H,GALAXY
17018,22.4644695799,9.5567634224,J,STAR
8314,207.8030805607,33.0194964679,I,GALAXY
129,161.432780158,28.0994988064,D,GALAXY
4780,158.6899895022,62.972100147,D,GALAXY
6246,39.9855244094,29.3947497125,J,STAR
4468,140.7849413586,6.0660507454,B,STAR
16213,171.4210278842,56.735231076,A,GALAXY
9125,132.4995461046,39.8703525994,H,GALAXY
12155,187.4308016651,-1.4966832215,F,GALAXY
16252,160.0123305704,6.0205788873,B,GALAXY
14430,133.3505661962,5.0238999484,B,STAR
10090,242.2954401273,17.9204237388,E,GALAXY
17316,135.8446179226,37.0378530765,D,STAR
7394,156.271373511,38.4579170396,D,GALAXY
9309,177.0915621182,68.085334796,A,GALAXY
10952,40.9158630975,0.667266898,J,GALAXY
9587,226.7283050283,35.3035407049,I,GALAXY
9232,189.7274151943,35.0570306881,A,STAR
3919,223.9365376553,19.9266922754,E,GALAXY
12458,,63.9749573279,A,QUASAR
14727,116.3842908508,65.578753859,H,STAR
9772,47.4183738649,0.3786765295,J,QUASAR
14277,111.6847987207,35.2324635847,H,STAR
14327,242.8204387988,52.4776230165,G,STAR
5914,168.5175663597,51.6968190523,A,GALAXY
13601,,49.2315536429,C,STAR
17481,207.3164483628,48.808677143,I,STAR
8353,217.9071841287,0.1668805919,E,STAR
17893,230.07010443,11.724313811,E,GALAXY
1527,260.5170524929,35.9097901134,G,STAR
4534,21.698215939,39.5093631846,J,STAR
12982,218.1851715954,-0.7883110106,E,GALAXY
13628,113.9944828857,65.1782008822,H,STAR
3398,51.5657181357,5.8729895771,J,STAR
2889,244.2929215584,25.1664917734,G,GALAXY
5564,140.9414266291,33.4667381122,D,GALAXY
4436,235.4375501843,25.3839207723,E,GALAXY
4320,155.6362197313,18.126659581,B,GALAXY
13747,158.4123578779,4.1617077788,B,GALAXY
14805,114.2599838372,39.8993429396,H,GALAXY
11665,343.282904318,19.8509893837,C,QUASAR
12916,352.7455684624,-11.03409686,C,STAR
2749,131.6037661883,0.870949199,B,GALAXY
11803,345.8572385292,20.2345955836,C,GALAXY
5423,56.0310964286,-7.5372038926,J,QUASAR
6487,164.1538992557,57.5803782834,A,GALAXY
8107,151.2421128264,36.3851664023,D,GALAXY
6433,246.1339297799,12.8968314242,E,STAR
17724,199.1215642663,8.4194492648,F,GALAXY
5798,17.1688853336,-11.001069965,J,STAR
6130,171.9267279409,55.9211667543,A,GALAXY
3123,157.0503589401,38.1924849302,D,QUASAR
8,165.1912742012,57.2368171664,A,QUASAR
8383,147.6656015499,25.2393172179,D,STAR
3287,168.4684371741,58.0143723283,A,STAR
3190,213.8718820896,14.6229666652,E,GALAXY
9835,251.0955886298,42.1253397642,G,STAR
11419,18.5989777368,9.8287431825,J,GALAXY
66,333.2135502367,-0.9275099365,C,STAR
793,193.0710597838,29.8897702979,I,GALAXY
6662,224.1090894361,-2.7136224173,E,GALAXY
4149,148.2185120131,3.0423270052,B,STAR
4200,187.2721321443,-2.2505910631,F,GALAXY
3314,233.5568457749,35.5083808982,G,QUASAR
9083,204.737165621,10.3450233399,F,QUASAR
17476,140.083508774,27.5224042812,B,GALAXY
74,258.8994420788,-13.308038769,E,STAR
17559,3.9559705619,24.9346782231,J,STAR
14706,207.3224286103,26.751573046,I,GALAXY
6859,152.4709944909,61.8738452563,D,QUASAR
12369,223.7601984862,9.0927083097,E,STAR
6220,351.5745221223,21.3011736611,C,STAR
4435,62.4384078177,-4.7960913376,J,GALAXY
10691,163.6267082162,57.3693431688,A,GALAXY
16100,136.000450993,59.8374097729,H,STAR
9220,124.6588513064,45.3237833984,H,STAR
13154,200.1151727851,39.3074756111,I,GALAXY
1777,218.8083310789,23.9879128919,E,STAR
17289,167.887779005,57.8517319062,A,STAR
17138,223.9182621515,35.3326015847,I,STAR
1749,,30.2357871068,I,STAR
4914,149.0379091176,36.3779263722,D,GALAXY
2895,166.1120263933,57.4430573149,A,GALAXY
2212,216.08387223,-0.2189721358,E,GALAXY
11501,102.8004624468,16.7203444729,H,STAR
3239,216.5744914839,37.3551132165,I,QUASAR
10390,131.5775735776,46.875388991,H,QUASAR
7943,227.7579143606,52.0639120025,I,QUASAR
7541,192.5054227973,59.8250323858,A,GALAXY
10679,,59.8390063326,I,GALAXY
2444,190.7652134274,52.5609908133,A,STAR
14621,224.0295980163,22.2135116854,E,GALAXY
14846,144.8654099632,35.6896970199,D,GALAXY
15489,172.8989986978,21.4111603645,F,GALAXY
8727,12.3228664922,0.4573369997,J,GALAXY
235,191.7199446811,66.1726892587,A,QUASAR
6727,119.1179661356,27.86200838,H,STAR
2397,149.4902968171,52.6684929494,D,GALAXY
6516,179.0397810828,11.9520902798,F,GALAXY
5441,230.4966835753,2.1729328368,E,GALAXY
2369,,44.884334834,I,QUASAR
4449,164.6950338798,6.2883298088,F,GALAXY
15406,185.3951879293,47.8421408984,A,GALAXY
3468,139.7426932745,8.1226268399,B,STAR
15071,179.6418707864,42.7340391929,A,GALAXY
3565,133.636829484,30.8313659463,D,QUASAR
2429,134.0570952292,40.7411709965,H,STAR
9531,157.517116785,48.33697746,D,GALAXY
820,143.5291613165,67.431038244,D,GALAXY
4028,157.1511420179,37.8468103342,D,STAR
846,187.9501929804,10.7406468126,F,GALAXY
6864,144.3636665526,60.3270137283,D,GALAXY
16329,329.3732580649,7.9951461984,C,GALAXY
11449,163.6363720457,58.4946201238,A,STAR
12334,138.6675923073,11.1482033612,B,QUASAR
12628,72.0570582939,24.2732424852,J,STAR
2838,11.7290113604,15.3363838971,J,STAR
10415,141.7750532969,29.7511060312,D,GALAXY
744,240.8589258465,26.8021975404,G,STAR
17001,223.1277315943,40.3084411979,I,GALAXY
406,137.6709327447,47.2065091536,D,GALAXY
17926,,-0.9854905464,C,GALAXY
13615,134.307194118,37.0630598481,D,STAR
14690,246.8495706618,13.9383028524,E,GALAXY
10749,114.6625073647,43.6009824979,H,GALAXY
9318,18.8883124742,13.4439175706,J,GALAXY
6922,219.998707087,53.632936298,I,QUASAR
10629,240.2339589999,27.3144109676,G,QUASAR
16434,229.5382273292,4.5630376063,E,GALAXY
13571,358.3769080772,14.8769064787,C,GALAXY
5727,137.0866144506,46.0657081015,D,GALAXY
1488,255.361214933,20.772376467,G,STAR
1442,150.6484335239,13.3735799671,B,STAR
8240,328.0936415695,-1.1710512494,C,GALAXY
8893,8.4268104726,15.8492523199,J,GALAXY
870,161.9790657606,20.0428134015,D,GALAXY
12321,130.7977539311,-1.1727079104,B,STAR
411,179.3746491391,28.0671148361,F,GALAXY
12818,243.2941220494,23.169473834,G,GALAXY
8783,184.3889363395,-0.3159952011,F,STAR
13388,184.5428149996,21.4937761432,F,GALAXY
11569,353.6562880065,7.9315465865,C,STAR
16325,200.0405791081,34.9475266035,I,GALAXY
13613,354.1622874857,1.0850860418,C,STAR
7726,250.8886814702,33.0262695636,G,STAR
7583,72.4191474022,-4.8657291981,J,STAR
15538,225.5132598193,21.3269423755,E,GALAXY
5471,113.151446827,34.8717507184,H,STAR
9086,71.7989066852,24.3470441345,J,STAR
9295,254.1171180255,19.38577281,G,STAR
13370,44.3629729935,37.7172041622,J,STAR
9614,175.6168492877,41.209223696,A,GALAXY
14307,,-0.7684833382,F,GALAXY
11318,169.1427115621,53.7726866639,A,GALAXY
5086,329.7547254389,-7.9260261338,C,QUASAR
15386,313.4457453972,2.5279001985,C,STAR
13253,319.8887737948,1.1433317404,C,GALAXY
1471,241.849133341,37.0914502095,G,GALAXY
12682,228.1041075224,18.6467817938,E,GALAXY
12194,236.9468341022,49.7168360196,G,QUASAR
13158,153.2532697553,58.2628979822,D,GALAXY
2166,131.3157169768,13.8571807244,B,STAR
17421,227.9611663092,15.8934786085,E,GALAXY
11972,145.0475255368,52.5969409193,D,STAR
9117,183.2498003026,-1.1166530487,F,STAR
3936,231.2753938237,21.4195493662,E,GALAXY
7105,153.3029646221,4.0872758264,B,STAR
17464,192.7090516429,57.344480345,A,GALAXY
6259,167.7515718837,5.4989103368,F,GALAXY
4362,47.0699194879,0.6831078415,J,STAR
5292,347.9707292472,21.445753458,C,STAR
12677,192.5510182475,-0.8106234285,F,STAR
4737,171.1743813331,64.6035812883,A,GALAXY
17937,124.9600689693,38.9199359238,H,STAR
4748,,51.1345384321,A,GALAXY
7096,,64.8745715084,A,QUASAR
17655,157.2588731674,38.9567558195,D,STAR
6310,352.0285725355,-10.8631533189,C,STAR
16568,219.5015785975,23.4038848575,E,GALAXY
12782,,6.6622571325,F,QUASAR
17436,121.1918952309,54.0156057833,H,GALAXY
540,247.2774649596,11.7086244694,E,GALAXY
3661,155.4715024413,39.1271690181,D,GALAXY
2510,94.5795136975,63.9900967483,H,STAR
2632,238.4764682578,26.1967097054,G,QUASAR
15800,197.3280375432,-0.8596132235,F,STAR
8904,202.0594012688,66.4182013384,I,STAR
14434,,13.9104668272,F,GALAXY
8585,169.4266818232,41.7725566878,A,GALAXY
2906,145.641839165,52.9363763756,D,STAR
3023,,8.2649651545,C,STAR
7916,203.2662756804,17.5970848548,F,GALAXY
3714,172.1299575948,3.6383301385,F,GALAXY
851,122.4149165408,57.52467587,H,GALAXY
13612,164.6779701719,52.3063168133,A,STAR
103,229.7792545045,46.7559565052,I,STAR
5420,202.7306657359,57.6862959213,I,GALAXY
7205,143.4231578314,62.524112466,D,GALAXY
6570,138.8954630595,18.9354227478,B,QUASAR
8296,206.391076365,20.4644239452,I,GALAXY
1247,,24.2692932078,C,QUASAR
9259,105.1076684024,29.3941605942,H,STAR
13968,150.2994953055,0.3293445717,B,GALAXY
5752,173.4706537326,60.9256607372,A,STAR
1689,189.4155237662,12.50569348,F,GALAXY
6035,0.9407484864,28.7689230522,J,STAR
13477,134.8372214055,48.73100322,H,STAR
7483,231.3606943629,43.1698681607,G,GALAXY
2944,194.7150969872,59.2661866293,A,GALAXY
11150,160.8929881046,40.8513434536,D,STAR
